customer_id,first_name,last_name,gender,date_of_birth,city,state,customer_since,risk_rating
1948,Sola,Abubakar,Female,2001-10-19,Lagos,Edo,2013-05-17,Low
1949,Chinedu,Mohammed,Male,2009-08-16,Ibadan,FCT,2010-05-25,Low
1950,Sola,Okeke,Female,1999-06-12,Ilorin,Kwara,2016-06-10,Low
1951,Ngozi,Abubakar,Female,1974-03-28,Abuja,Enugu,2014-12-13,Low
1952,Tunde,Sadiq,Male,1981-03-28,Onitsha,Oyo,2018-05-07,Low
1953,Ngozi,Adeyemi,Female,1999-06-23,Lagos,Anambra,2021-01-25,Medium
1954,Tunde,Okeke,Male,2001-03-06,Enugu,Enugu,2021-05-02,Low
1955,Yusuf,Abubakar,Female,1982-07-13,Awka,Edo,2021-07-04,Low
1956,Tunde,Okeke,Female,1992-10-14,Enugu,Lagos,2021-08-16,Low
1957,Ngozi,Bello,Male,1978-09-15,Onitsha,Edo,2013-07-11,Low
1958,Tunde,Okafor,Female,2009-07-23,Lagos,Anambra,2010-04-20,Low
1959,Yusuf,Bello,Male,1984-12-25,Abuja,FCT,2024-01-25,Low
1960,Yusuf,Olawale,Female,2005-04-28,Abuja,Lagos,2023-04-08,Low
1961,Adebayo,Mohammed,Male,1994-02-24,Ibadan,Kwara,2023-03-13,Low
1962,Tunde,Adeyemi,Male,1994-07-31,Enugu,Lagos,2017-08-22,Low
1963,Chinedu,Okeke,Male,2001-05-12,Enugu,Edo,2022-02-10,Medium
1964,Zainab,Abubakar,Male,2007-10-14,Awka,Anambra,2012-05-11,Low
1965,Blessing,Mohammed,Female,1985-06-29,Onitsha,Enugu,2024-10-27,Medium
1966,Yusuf,Okafor,Male,2005-06-10,Ibadan,Oyo,2011-04-06,Low
1967,Ibrahim,Abubakar,Male,1995-11-18,Awka,Edo,2013-01-09,High
1968,Zainab,Adeyemi,Male,1978-11-10,Benin,Oyo,2024-09-18,Low
1969,Fatima,Okeke,Male,2005-05-06,Lagos,Oyo,2012-01-14,Low
1970,Tunde,Okeke,Female,1983-04-15,Lagos,Edo,2016-08-07,Medium
1971,Ngozi,Bello,Male,1983-05-01,Benin,Edo,2020-05-20,Medium
1972,Blessing,Okafor,Female,2013-12-30,Enugu,Edo,2023-09-03,High
1973,Ibrahim,Okafor,Male,1979-08-09,Onitsha,FCT,2011-03-19,Low
1974,Zainab,Adeyemi,Male,1983-11-14,Ibadan,FCT,2015-01-08,Low
1975,Tunde,Okeke,Male,1993-04-10,Benin,Oyo,2012-06-04,Low
1976,Adebayo,Mohammed,Male,1976-02-01,Onitsha,Kwara,2019-11-14,Medium
1977,Fatima,Okafor,Male,1995-05-08,Ilorin,Anambra,2024-09-01,High
1978,Blessing,Okafor,Male,2000-07-29,Abuja,Kwara,2021-12-05,Low
1979,Chinedu,Abubakar,Female,1984-07-13,Benin,Edo,2024-10-06,Medium
1980,Adebayo,Adeyemi,Female,2013-08-19,Onitsha,Edo,2021-12-24,Low
1981,Ibrahim,Bello,Male,2011-03-27,Ibadan,Oyo,2018-10-27,Low
1982,Blessing,Abubakar,Male,1994-01-18,Benin,Anambra,2010-06-01,Low
1983,Adebayo,Abubakar,Male,1980-12-06,Onitsha,FCT,2014-05-16,Low
1984,Fatima,Sadiq,Female,2013-04-10,Benin,Lagos,2014-07-30,Low
1985,Chinedu,Olawale,Male,1987-11-23,Ibadan,Lagos,2014-03-15,Low
1986,Adebayo,Sadiq,Female,1992-05-25,Lagos,Anambra,2014-04-15,Low
1987,Sola,Okafor,Female,1985-10-30,Abuja,Kwara,2012-08-08,Low
1988,Chinedu,Okeke,Female,1989-05-07,Onitsha,Anambra,2017-12-24,Medium
1989,Ibrahim,Olawale,Female,1982-07-02,Onitsha,Kwara,2016-10-28,Low
1990,Fatima,Olawale,Female,1984-10-18,Onitsha,Edo,2013-09-03,Low
1991,Tunde,Okeke,Male,1982-03-20,Benin,Enugu,2012-01-02,Low
1992,Ngozi,Olawale,Female,1988-04-18,Ibadan,Kwara,2021-11-12,High
1993,Ngozi,Okeke,Female,1979-02-24,Benin,Lagos,2011-06-23,Low
1994,Ngozi,Olawale,Male,1993-01-05,Onitsha,FCT,2012-02-08,High
1995,Blessing,Abubakar,Male,1981-11-02,Lagos,Oyo,2017-10-27,Low
1996,Ibrahim,Mohammed,Female,2006-12-26,Lagos,Edo,2020-03-14,Low
1997,Fatima,Adeyemi,Male,1980-11-28,Enugu,FCT,2015-10-23,Low
1998,Chinedu,Adeyemi,Male,1983-05-25,Benin,Oyo,2014-10-01,Low
1999,Blessing,Sadiq,Male,1993-12-09,Enugu,Enugu,2022-01-09,Low
2000,Ibrahim,Abubakar,Female,1997-07-06,Ibadan,Lagos,2010-01-14,Low
2001,Tunde,Olawale,Female,2001-11-11,Ibadan,Edo,2022-11-21,Low
2002,Sola,Bello,Male,1987-10-16,Lagos,Oyo,2020-01-23,Low
2003,Fatima,Okeke,Male,2011-10-15,Enugu,Enugu,2022-04-18,Medium
2004,Ngozi,Abubakar,Female,1988-01-15,Onitsha,Edo,2010-07-10,Medium
2005,Adebayo,Olawale,Female,2007-03-01,Onitsha,Kwara,2017-11-04,Low
2006,Fatima,Adeyemi,Male,1994-09-14,Benin,Anambra,2021-03-26,Low
2007,Yusuf,Adeyemi,Female,1981-10-19,Ibadan,Edo,2013-01-09,Low
2008,Ibrahim,Okeke,Female,1985-06-17,Abuja,Edo,2017-09-13,Low
2009,Zainab,Bello,Male,1984-01-15,Lagos,Oyo,2011-10-14,Medium
2010,Tunde,Olawale,Male,1978-05-20,Lagos,FCT,2013-10-12,Medium
2011,Sola,Olawale,Female,1998-03-02,Ibadan,Lagos,2024-11-13,Low
2012,Tunde,Bello,Female,1974-10-08,Ibadan,Lagos,2012-03-12,Low
2013,Fatima,Bello,Female,1987-08-23,Ibadan,Edo,2022-06-11,Low
2014,Zainab,Bello,Male,2002-02-08,Benin,Edo,2015-10-23,Medium
2015,Yusuf,Adeyemi,Male,2003-10-29,Onitsha,Enugu,2015-06-08,Low
2016,Chinedu,Okeke,Male,1989-07-14,Onitsha,Anambra,2021-05-03,High
2017,Adebayo,Abubakar,Male,1976-03-24,Benin,Kwara,2014-04-02,High
2018,Zainab,Mohammed,Female,2011-04-21,Abuja,Edo,2017-08-24,Medium
2019,Ibrahim,Bello,Male,2012-02-26,Benin,Kwara,2017-06-16,Low
2020,Ngozi,Okeke,Male,1994-09-01,Lagos,Lagos,2015-07-16,Low
2021,Yusuf,Sadiq,Female,1993-11-23,Ilorin,Kwara,2022-10-15,Low
2022,Adebayo,Olawale,Male,1999-05-22,Benin,Edo,2013-12-01,High
2023,Sola,Olawale,Female,2000-09-01,Abuja,Edo,2021-06-20,Low
2024,Ngozi,Mohammed,Male,1995-11-25,Abuja,Enugu,2016-11-18,Medium
2025,Fatima,Mohammed,Female,1979-07-15,Onitsha,Anambra,2011-08-27,High
2026,Zainab,Okafor,Female,1990-06-24,Benin,Lagos,2010-11-23,Medium
2027,Adebayo,Sadiq,Female,1983-09-14,Enugu,Kwara,2020-07-05,Low
2028,Blessing,Abubakar,Male,1992-05-01,Lagos,Oyo,2017-08-07,Low
2029,Chinedu,Mohammed,Female,1997-10-16,Onitsha,Oyo,2019-12-19,Low
2030,Chinedu,Bello,Male,1997-11-26,Ilorin,Enugu,2011-08-14,Low
2031,Yusuf,Bello,Male,1976-04-22,Lagos,Kwara,2013-12-09,High
2032,Sola,Abubakar,Male,1988-02-20,Abuja,Oyo,2019-10-11,High
2033,Yusuf,Adeyemi,Male,1985-07-29,Ibadan,Anambra,2012-04-30,Low
2034,Blessing,Sadiq,Male,2009-05-26,Lagos,FCT,2011-03-16,Low
2035,Ibrahim,Bello,Male,1974-10-07,Benin,Anambra,2018-03-15,Low
2036,Sola,Mohammed,Female,1999-05-29,Lagos,Enugu,2022-02-10,Low
2037,Tunde,Okafor,Female,1996-02-24,Ibadan,Anambra,2024-09-20,Low
2038,Ibrahim,Okeke,Male,1993-09-24,Ilorin,Kwara,2014-07-24,Low
2039,Sola,Olawale,Male,1974-12-16,Ilorin,Edo,2017-12-18,High
2040,Sola,Sadiq,Male,1975-03-16,Lagos,Anambra,2024-03-21,High
2041,Blessing,Olawale,Male,2007-06-22,Onitsha,Kwara,2013-06-11,Low
2042,Fatima,Okeke,Male,2004-05-26,Benin,Lagos,2014-03-25,Medium
2043,Blessing,Sadiq,Female,2000-05-14,Ibadan,Kwara,2015-03-21,Low
2044,Sola,Mohammed,Female,1993-01-07,Enugu,Enugu,2020-01-28,Medium
2045,Adebayo,Okeke,Male,1979-07-12,Lagos,Kwara,2014-12-21,Low
2046,Ibrahim,Bello,Male,2002-06-02,Ibadan,Lagos,2016-03-26,Low
2047,Blessing,Abubakar,Female,1996-10-09,Abuja,Edo,2019-01-30,Low
2048,Fatima,Bello,Male,1980-02-22,Enugu,FCT,2013-12-21,Low
2049,Zainab,Mohammed,Male,2008-11-24,Ibadan,Enugu,2015-08-10,High
2050,Yusuf,Abubakar,Male,1984-07-01,Onitsha,Lagos,2023-04-02,High
2051,Sola,Bello,Female,2008-10-03,Lagos,Kwara,2019-09-15,Medium
2052,Tunde,Okeke,Female,1984-11-23,Awka,Enugu,2023-06-08,Medium
2053,Zainab,Okeke,Male,2013-03-29,Ilorin,Oyo,2019-12-14,Low
2054,Chinedu,Okeke,Female,1991-02-23,Lagos,Kwara,2010-06-23,Low
2055,Ngozi,Olawale,Female,1976-04-17,Ibadan,Lagos,2013-01-03,Medium
2056,Fatima,Mohammed,Male,1981-03-11,Benin,Kwara,2013-01-27,Low
2057,Tunde,Okeke,Female,2001-10-21,Enugu,Edo,2017-01-04,Low
2058,Ngozi,Bello,Female,2004-02-26,Enugu,Lagos,2015-08-05,Medium
2059,Fatima,Okafor,Female,1994-06-09,Ibadan,Anambra,2020-05-06,Low
2060,Adebayo,Mohammed,Female,2007-02-20,Benin,FCT,2024-08-27,Low
2061,Yusuf,Okeke,Female,1974-05-19,Ilorin,FCT,2015-12-17,Low
2062,Zainab,Okafor,Female,1978-06-30,Lagos,Enugu,2016-08-18,Low
2063,Ibrahim,Abubakar,Male,2012-09-04,Enugu,Lagos,2021-11-10,Medium
2064,Fatima,Bello,Male,1995-12-24,Enugu,FCT,2023-03-31,Medium
2065,Ibrahim,Okeke,Male,1995-08-18,Awka,Oyo,2020-04-30,Low
2066,Yusuf,Olawale,Female,1980-02-01,Abuja,Enugu,2014-08-20,High
2067,Sola,Olawale,Male,1999-04-17,Awka,Oyo,2010-10-18,Medium
2068,Chinedu,Abubakar,Female,1978-03-26,Abuja,FCT,2020-10-06,Low
2069,Zainab,Okafor,Female,1989-11-23,Enugu,Lagos,2013-11-19,Medium
2070,Yusuf,Adeyemi,Male,2013-10-04,Abuja,Enugu,2024-07-16,Low
2071,Yusuf,Olawale,Female,2012-04-04,Lagos,Oyo,2015-06-12,Medium
2072,Adebayo,Mohammed,Male,1981-05-04,Enugu,Edo,2011-07-22,Medium
2073,Ngozi,Olawale,Female,1976-10-21,Enugu,FCT,2024-02-27,Low
2074,Chinedu,Olawale,Male,2003-07-27,Benin,Kwara,2018-04-27,Medium
2075,Zainab,Bello,Male,1998-11-11,Abuja,Oyo,2016-06-03,High
2076,Sola,Olawale,Male,2005-04-13,Ibadan,Anambra,2018-08-10,Low
2077,Sola,Sadiq,Male,1981-06-26,Abuja,Enugu,2016-04-22,Low
2078,Blessing,Okeke,Female,1988-08-28,Abuja,Oyo,2010-11-05,Low
2079,Yusuf,Abubakar,Male,2014-08-26,Ilorin,Enugu,2015-11-09,Low
2080,Fatima,Olawale,Female,1994-01-15,Ilorin,FCT,2016-01-06,Low
2081,Adebayo,Adeyemi,Male,1978-11-14,Lagos,FCT,2011-04-07,Low
2082,Chinedu,Mohammed,Male,2003-04-03,Lagos,Enugu,2022-12-14,Low
2083,Sola,Adeyemi,Male,1977-07-12,Ibadan,FCT,2020-06-17,Low
2084,Zainab,Olawale,Female,2003-03-12,Ilorin,Lagos,2022-12-16,Medium
2085,Blessing,Olawale,Male,1984-07-05,Awka,Enugu,2011-10-08,High
2086,Zainab,Sadiq,Male,1979-03-16,Lagos,Lagos,2022-08-19,High
2087,Adebayo,Olawale,Female,1975-07-12,Lagos,Enugu,2013-10-28,Low
2088,Fatima,Olawale,Male,1975-08-20,Ilorin,Kwara,2018-12-13,Medium
2089,Blessing,Okeke,Female,1983-03-20,Ilorin,Kwara,2021-09-25,High
2090,Blessing,Adeyemi,Male,2013-06-16,Ibadan,Oyo,2020-08-10,High
2091,Ngozi,Sadiq,Male,1993-09-02,Benin,FCT,2021-06-06,High
2092,Chinedu,Adeyemi,Male,1999-10-13,Ilorin,Kwara,2014-04-20,Medium
2093,Blessing,Sadiq,Female,1979-07-25,Benin,FCT,2012-03-26,Low
2094,Ngozi,Adeyemi,Male,2015-02-10,Onitsha,Oyo,2015-03-21,Low
2095,Ngozi,Olawale,Male,1994-12-09,Abuja,Lagos,2021-05-30,Low
2096,Adebayo,Adeyemi,Male,1983-10-28,Enugu,Kwara,2015-09-22,Low
2097,Ibrahim,Adeyemi,Female,1974-12-26,Awka,Anambra,2023-05-31,High
2098,Zainab,Sadiq,Female,1980-09-12,Enugu,Anambra,2018-10-10,Low
2099,Fatima,Abubakar,Female,2008-08-20,Abuja,Anambra,2020-08-06,High
2100,Tunde,Okafor,Female,1985-01-06,Onitsha,Edo,2013-02-03,Medium
2101,Zainab,Sadiq,Female,1986-12-31,Onitsha,Anambra,2015-08-18,Low
2102,Blessing,Sadiq,Female,1985-08-02,Abuja,Anambra,2014-12-03,Low
2103,Fatima,Sadiq,Male,1984-09-24,Enugu,Anambra,2019-05-08,Low
2104,Sola,Bello,Male,1999-02-04,Abuja,Anambra,2016-10-20,Medium
2105,Ibrahim,Abubakar,Male,2009-12-10,Lagos,Kwara,2011-11-20,Medium
2106,Sola,Bello,Male,1984-04-13,Onitsha,Anambra,2019-06-26,High
2107,Sola,Bello,Male,1999-02-11,Enugu,Enugu,2011-07-30,Low
2108,Chinedu,Sadiq,Female,2000-10-06,Benin,Enugu,2023-09-05,Low
2109,Zainab,Okafor,Female,1993-12-29,Abuja,Anambra,2024-04-29,Low
2110,Tunde,Sadiq,Female,2001-05-20,Benin,Edo,2018-03-30,Low
2111,Adebayo,Olawale,Male,1990-12-14,Lagos,Oyo,2020-09-07,Medium
2112,Tunde,Okafor,Female,2014-06-01,Ilorin,Kwara,2023-03-09,Low
2113,Sola,Bello,Male,1984-01-26,Onitsha,Enugu,2021-10-31,Low
2114,Blessing,Mohammed,Female,1981-07-23,Awka,Oyo,2024-12-05,Low
2115,Ibrahim,Adeyemi,Male,1976-12-01,Awka,FCT,2020-08-06,Low
2116,Yusuf,Adeyemi,Female,1978-10-28,Abuja,Anambra,2017-10-10,Medium
2117,Tunde,Abubakar,Male,2014-07-01,Awka,Lagos,2018-06-02,Low
2118,Sola,Mohammed,Female,1983-03-17,Lagos,Edo,2022-09-15,Low
2119,Ibrahim,Okeke,Male,1998-10-17,Ilorin,Edo,2016-11-30,Medium
2120,Fatima,Abubakar,Female,2010-09-08,Abuja,Edo,2019-07-14,Low
2121,Zainab,Okafor,Male,1983-05-20,Ibadan,Anambra,2015-07-11,Medium
2122,Ngozi,Bello,Male,2004-07-06,Enugu,Anambra,2019-04-02,High
2123,Chinedu,Okafor,Male,2006-03-04,Onitsha,Oyo,2018-12-30,Medium
2124,Ibrahim,Okafor,Male,2010-03-12,Benin,Edo,2018-06-29,Low
2125,Blessing,Adeyemi,Female,1982-10-28,Awka,Edo,2022-05-12,Medium
2126,Blessing,Sadiq,Female,1996-11-27,Awka,Edo,2019-11-18,Medium
2127,Ibrahim,Olawale,Female,2005-09-16,Abuja,FCT,2012-11-17,Low
2128,Blessing,Okeke,Male,2008-10-29,Enugu,Oyo,2022-11-18,Medium
2129,Zainab,Bello,Female,2010-02-18,Enugu,Kwara,2010-03-28,Low
2130,Blessing,Okafor,Male,1980-01-07,Awka,Edo,2018-06-25,Medium
2131,Tunde,Okeke,Female,1987-06-14,Awka,FCT,2023-03-02,Low
2132,Ngozi,Okafor,Male,2011-06-05,Benin,Enugu,2016-09-05,High
2133,Blessing,Mohammed,Female,1974-04-01,Ibadan,FCT,2013-07-01,Low
2134,Ngozi,Adeyemi,Male,1990-06-14,Enugu,FCT,2011-06-04,Low
2135,Sola,Olawale,Male,2014-05-24,Lagos,Oyo,2011-01-22,Low
2136,Adebayo,Adeyemi,Female,2014-09-13,Onitsha,Anambra,2010-01-14,Low
2137,Zainab,Okeke,Female,1979-02-09,Abuja,Anambra,2021-06-18,Low
2138,Adebayo,Bello,Female,1991-09-22,Abuja,Anambra,2019-07-08,Low
2139,Sola,Okafor,Male,1983-12-09,Ibadan,Anambra,2019-10-17,Low
2140,Zainab,Olawale,Male,2000-07-11,Onitsha,Anambra,2010-01-04,Low
2141,Ibrahim,Mohammed,Male,2013-12-26,Ibadan,Kwara,2018-05-28,Low
2142,Ibrahim,Adeyemi,Female,2009-09-11,Lagos,Lagos,2019-01-04,Low
2143,Ngozi,Mohammed,Male,1988-09-14,Ilorin,Enugu,2020-01-08,Low
2144,Sola,Okeke,Female,2005-12-24,Abuja,FCT,2023-05-24,Low
2145,Ngozi,Adeyemi,Male,1975-06-01,Enugu,Lagos,2020-10-13,Low
2146,Chinedu,Okafor,Female,1975-05-24,Onitsha,Kwara,2021-10-21,Low
2147,Blessing,Okafor,Male,1974-05-08,Awka,Edo,2024-06-14,Low
2148,Yusuf,Mohammed,Male,1985-05-12,Onitsha,Edo,2014-05-22,Low
2149,Chinedu,Bello,Female,1979-04-07,Lagos,Anambra,2023-02-21,Low
2150,Blessing,Olawale,Male,1979-02-06,Benin,Edo,2023-03-20,Low
2151,Zainab,Sadiq,Male,2012-10-01,Abuja,Kwara,2020-11-17,Low
2152,Ngozi,Adeyemi,Female,2010-03-14,Enugu,Enugu,2016-12-17,Low
2153,Zainab,Okafor,Male,2009-01-31,Lagos,Enugu,2014-07-01,Low
2154,Zainab,Okeke,Female,2005-12-27,Benin,Kwara,2014-01-29,High
2155,Blessing,Adeyemi,Female,1994-11-06,Ilorin,Edo,2021-02-10,Medium
2156,Sola,Bello,Male,1996-12-10,Enugu,Lagos,2024-03-28,High
2157,Blessing,Bello,Male,1990-04-22,Abuja,FCT,2018-11-08,Low
2158,Fatima,Okafor,Male,2009-10-24,Onitsha,Oyo,2014-08-23,Low
2159,Ibrahim,Okafor,Female,2007-01-25,Awka,Oyo,2013-10-18,High
2160,Ibrahim,Mohammed,Male,2000-01-24,Enugu,Enugu,2023-02-14,Low
2161,Chinedu,Okafor,Female,2007-07-29,Benin,FCT,2013-04-12,Low
2162,Ibrahim,Mohammed,Male,2013-02-01,Benin,Anambra,2016-04-04,Low
2163,Blessing,Abubakar,Male,1999-06-13,Abuja,Kwara,2012-09-14,Low
2164,Tunde,Sadiq,Female,1989-04-07,Benin,Edo,2023-12-28,Low
2165,Ngozi,Okafor,Male,1984-05-26,Lagos,Anambra,2020-12-03,Medium
2166,Blessing,Adeyemi,Male,1975-03-04,Ilorin,Enugu,2018-02-07,High
2167,Blessing,Adeyemi,Male,1991-02-22,Benin,Kwara,2013-06-15,Low
2168,Yusuf,Mohammed,Male,2003-09-22,Enugu,Oyo,2022-12-09,Medium
2169,Ngozi,Abubakar,Male,2013-07-18,Lagos,Enugu,2013-06-09,Low
2170,Fatima,Abubakar,Female,2014-12-14,Lagos,Enugu,2011-08-11,Low
2171,Ibrahim,Olawale,Male,1981-05-24,Ibadan,FCT,2014-03-21,Medium
2172,Ngozi,Okeke,Female,1987-08-08,Lagos,Lagos,2012-03-04,Low
2173,Ibrahim,Okafor,Male,1974-04-29,Onitsha,Enugu,2020-09-21,Low
2174,Chinedu,Mohammed,Male,1985-10-26,Enugu,Lagos,2024-08-30,Low
2175,Ngozi,Adeyemi,Female,1996-11-15,Ilorin,FCT,2015-07-14,Low
2176,Ibrahim,Abubakar,Male,1987-09-11,Awka,Enugu,2010-04-29,Low
2177,Fatima,Adeyemi,Male,1986-07-04,Ibadan,Edo,2013-04-28,High
2178,Adebayo,Adeyemi,Female,1976-04-25,Lagos,Enugu,2011-09-06,Medium
2179,Zainab,Abubakar,Female,2008-04-22,Enugu,Oyo,2022-07-18,Low
2180,Zainab,Sadiq,Male,2014-07-22,Onitsha,Kwara,2024-03-26,Low
2181,Fatima,Abubakar,Female,2007-05-25,Onitsha,Edo,2022-02-04,High
2182,Yusuf,Abubakar,Female,2013-05-30,Onitsha,Lagos,2021-08-05,Medium
2183,Adebayo,Okeke,Female,1980-11-11,Abuja,Oyo,2019-07-06,Low
2184,Chinedu,Mohammed,Female,1999-03-19,Ibadan,Edo,2019-01-11,Low
2185,Fatima,Mohammed,Male,2003-12-29,Ilorin,Enugu,2013-07-13,Low
2186,Zainab,Abubakar,Male,1997-10-15,Abuja,FCT,2016-07-08,Low
2187,Zainab,Bello,Female,1980-08-22,Benin,Anambra,2010-08-12,Medium
2188,Zainab,Mohammed,Male,2012-11-04,Ilorin,Oyo,2022-10-12,Low
2189,Sola,Mohammed,Female,1987-01-14,Abuja,Oyo,2017-09-24,High
2190,Fatima,Mohammed,Male,1994-06-22,Awka,Anambra,2018-04-03,Low
2191,Blessing,Abubakar,Male,1989-05-28,Ilorin,Enugu,2017-03-25,Low
2192,Chinedu,Adeyemi,Female,1997-12-14,Abuja,Oyo,2023-06-06,Low
2193,Zainab,Okafor,Female,2000-05-02,Benin,Lagos,2012-09-13,Low
2194,Ibrahim,Adeyemi,Male,2014-08-01,Onitsha,Enugu,2012-10-20,Low
2195,Fatima,Okeke,Male,2004-06-09,Benin,Lagos,2014-03-24,Low
2196,Sola,Bello,Male,2001-08-30,Ilorin,Lagos,2013-06-26,High
2197,Fatima,Abubakar,Female,1999-05-24,Benin,Oyo,2014-11-15,Low
2198,Chinedu,Sadiq,Male,1991-08-23,Ibadan,Enugu,2014-08-28,Low
2199,Sola,Olawale,Female,2005-03-01,Ilorin,Oyo,2020-10-05,Low
2200,Chinedu,Abubakar,Female,2004-05-19,Enugu,Oyo,2016-02-13,Low
2201,Fatima,Okafor,Female,2013-12-20,Ilorin,Enugu,2021-11-23,Low
2202,Blessing,Olawale,Male,2012-08-29,Abuja,Enugu,2018-10-04,Low
2203,Chinedu,Sadiq,Female,1978-03-30,Benin,Enugu,2018-08-26,Low
2204,Sola,Okeke,Male,2011-06-03,Benin,Edo,2020-11-27,High
2205,Sola,Okeke,Female,1980-07-22,Ilorin,Enugu,2012-10-20,Low
2206,Chinedu,Sadiq,Male,2013-08-12,Awka,FCT,2020-07-06,Medium
2207,Tunde,Adeyemi,Male,1995-03-22,Lagos,Enugu,2012-04-05,Low
2208,Fatima,Sadiq,Female,2008-09-23,Ibadan,Anambra,2017-06-29,Low
2209,Tunde,Mohammed,Female,1983-06-12,Enugu,Enugu,2019-04-30,Low
2210,Yusuf,Mohammed,Male,1974-09-20,Onitsha,Oyo,2017-08-06,Low
2211,Fatima,Abubakar,Male,1974-10-18,Abuja,Anambra,2022-09-07,Low
2212,Chinedu,Okafor,Female,1993-06-17,Onitsha,Edo,2011-05-07,Low
2213,Adebayo,Mohammed,Female,2006-07-18,Onitsha,Kwara,2015-02-03,High
2214,Chinedu,Bello,Male,2005-02-27,Benin,Lagos,2016-05-28,Medium
2215,Tunde,Abubakar,Male,2003-12-18,Ilorin,FCT,2011-08-15,Low
2216,Blessing,Abubakar,Female,2006-02-25,Ilorin,Anambra,2017-06-27,Low
2217,Chinedu,Abubakar,Male,1982-04-11,Ilorin,Edo,2014-02-01,Low
2218,Chinedu,Olawale,Female,1980-07-15,Benin,Lagos,2012-08-05,Low
2219,Blessing,Olawale,Female,2010-01-08,Ibadan,FCT,2014-04-25,Medium
2220,Chinedu,Okeke,Female,2011-06-12,Enugu,Enugu,2011-11-14,High
2221,Zainab,Abubakar,Female,2009-01-30,Lagos,Edo,2011-09-21,Low
2222,Adebayo,Adeyemi,Male,1981-10-15,Awka,Lagos,2022-11-02,Low
2223,Ibrahim,Mohammed,Female,2011-02-01,Enugu,Edo,2022-04-10,Low
2224,Adebayo,Okeke,Female,1976-05-13,Awka,Oyo,2022-12-31,Medium
2225,Chinedu,Okafor,Male,2008-07-14,Onitsha,Oyo,2016-02-19,Low
2226,Zainab,Sadiq,Male,2014-02-02,Enugu,Enugu,2020-04-12,High
2227,Fatima,Olawale,Female,2013-08-17,Abuja,Lagos,2010-04-11,Medium
2228,Chinedu,Abubakar,Female,1989-12-14,Lagos,Enugu,2012-12-29,High
2229,Tunde,Okafor,Female,1984-05-11,Lagos,Enugu,2024-06-29,Low
2230,Zainab,Okeke,Female,2004-07-15,Ibadan,FCT,2016-10-27,Low
2231,Blessing,Okeke,Female,1991-09-05,Benin,Lagos,2020-04-30,Medium
2232,Zainab,Olawale,Female,2014-09-18,Enugu,Kwara,2011-03-09,Medium
2233,Blessing,Okeke,Male,1974-08-24,Ilorin,Enugu,2024-08-09,Low
2234,Yusuf,Adeyemi,Male,2000-07-19,Lagos,FCT,2011-06-21,High
2235,Ibrahim,Okeke,Female,2007-07-22,Enugu,FCT,2011-08-24,High
2236,Ngozi,Bello,Male,1989-09-30,Ilorin,Lagos,2014-07-25,Low
2237,Zainab,Mohammed,Male,1983-11-02,Ibadan,Anambra,2017-07-18,Low
2238,Sola,Sadiq,Female,1986-01-27,Onitsha,Edo,2010-11-15,Low
2239,Tunde,Okeke,Male,1978-05-23,Onitsha,Enugu,2023-07-13,High
2240,Chinedu,Mohammed,Male,2010-04-12,Enugu,Enugu,2015-02-06,Medium
2241,Tunde,Mohammed,Female,2002-06-29,Enugu,Lagos,2020-03-21,Low
2242,Adebayo,Bello,Female,2011-01-29,Abuja,Anambra,2014-03-08,Low
2243,Ngozi,Okafor,Female,2002-05-11,Enugu,FCT,2010-03-12,Low
2244,Adebayo,Okeke,Male,1989-02-07,Abuja,Edo,2024-05-15,Low
2245,Yusuf,Adeyemi,Female,1983-07-06,Ilorin,Oyo,2011-03-20,Low
2246,Ngozi,Okafor,Male,1993-07-25,Benin,Enugu,2022-11-08,Medium
2247,Ngozi,Mohammed,Female,2005-10-18,Onitsha,Oyo,2011-01-22,Medium
2248,Adebayo,Mohammed,Female,1985-08-10,Benin,Edo,2024-03-23,Low
2249,Blessing,Abubakar,Female,1999-09-19,Ilorin,Enugu,2015-02-13,Medium
2250,Adebayo,Okeke,Female,1987-04-30,Onitsha,Edo,2022-09-23,Low
2251,Tunde,Olawale,Male,2012-01-27,Onitsha,Lagos,2015-07-05,Low
2252,Blessing,Bello,Male,1994-05-22,Lagos,Enugu,2017-12-31,Medium
2253,Tunde,Bello,Female,2001-06-01,Ibadan,Anambra,2025-01-06,Low
2254,Yusuf,Olawale,Male,1979-06-24,Benin,Enugu,2019-03-06,Low
2255,Chinedu,Sadiq,Female,2001-07-16,Abuja,Lagos,2010-10-07,Low
2256,Fatima,Mohammed,Female,2010-04-10,Onitsha,Edo,2012-02-10,Low
2257,Blessing,Abubakar,Male,2005-04-13,Lagos,Kwara,2012-08-11,Medium
2258,Yusuf,Adeyemi,Male,1975-12-18,Benin,Lagos,2022-02-11,Low
2259,Sola,Bello,Female,1981-01-07,Awka,Lagos,2014-04-09,Low
2260,Yusuf,Okafor,Female,1975-12-20,Lagos,Lagos,2016-11-02,Medium
2261,Adebayo,Mohammed,Female,2004-05-13,Ilorin,Lagos,2019-06-09,Low
2262,Adebayo,Adeyemi,Male,2010-02-19,Awka,Anambra,2019-03-22,Low
2263,Fatima,Bello,Female,2014-11-08,Benin,Enugu,2019-09-18,Low
2264,Yusuf,Abubakar,Female,2014-02-21,Lagos,Anambra,2016-09-06,High
2265,Ibrahim,Sadiq,Female,2008-03-11,Enugu,Anambra,2010-04-19,Medium
